shares,RowID
2726.6958705534616,33858
1600.072305893824,33859
2426.7554939349375,33860
2409.658522233029,33861
4058.853287676102,33862
3072.3106378284742,33863
2569.679034144606,33864
2066.771164600946,33865
3357.2598770919435,33866
2008.2517881384986,33867
1252.5133747478014,33868
1708.4371180706955,33869
4038.9236912041306,33870
871.6323457128804,33871
2337.319845141469,33872
3693.41124485006,33873
1647.3366181214487,33874
4751.566471056332,33875
1909.738551433393,33876
3089.5072874208063,33877
1580.4677341344334,33878
5304.104899572853,33879
2871.8786149533853,33880
3319.433089397643,33881
4494.471116944345,33882
2627.7492499793752,33883
1709.0045671837165,33884
1371.1088006133098,33885
3067.568569132385,33886
2636.731252074935,33887
1505.9487318747895,33888
3103.1737000523563,33889
2760.5850099023028,33890
4301.554502246695,33891
3238.114951743239,33892
7368.800824709668,33893
5889.087257968575,33894
3515.5450868429557,33895
3336.974388406006,33896
5785.404963931514,33897
2.9852921955257443,33898
1455.8747823287235,33899
3533.8047340368503,33900
1821.5838713398468,33901
4080.20250480542,33902
4152.874370285289,33903
4812.31535372307,33904
6186.3270796996985,33905
2108.5445352509923,33906
5279.622506090563,33907
3588.173219530485,33908
1887.2497692103045,33909
3281.566509834132,33910
6174.018772479749,33911
5990.551277523507,33912
3267.8401255856425,33913
1100.0779847320623,33914
3689.7566930206285,33915
1507.0589259746575,33916
3089.064988705526,33917
1096.8369114517434,33918
496.9708535192726,33919
3025.8552129091195,33920
1330.6992667068666,33921
1467.9943398128885,33922
7420.628314150613,33923
5766.254178023559,33924
1396.3353046277057,33925
1450.7441338681676,33926
3228.46377683192,33927
2841.155204192389,33928
2107.8681015410743,33929
3784.0326529369645,33930
2709.5355156753367,33931
1822.4524248494624,33932
2428.131320952981,33933
1749.1626320989083,33934
1996.0923338189975,33935
7582.237112584625,33936
2270.1146285383975,33937
1038.9513423325166,33938
3691.196947510193,33939
4240.7339438262625,33940
6809.665676188141,33941
2205.747750165542,33942
1910.3154638499586,33943
5079.6276444846435,33944
1925.6271684945864,33945
681.0043252336677,33946
3525.0260256127217,33947
5465.745684470838,33948
4968.80308562942,33949
3102.024564434727,33950
1859.594194349,33951
2411.293212224986,33952
4145.437782667286,33953
4356.70335917505,33954
1884.1585706872456,33955
3617.855851667793,33956
1775.6630370976636,33957
540.5525608450075,33958
2428.143162736204,33959
4961.867240848692,33960
4534.440891030338,33961
2174.47030161981,33962
3427.6608287505737,33963
2276.4366440285357,33964
7256.257957566948,33965
3110.4571182857403,33966
1272.5089297239103,33967
1549.37313171997,33968
3167.7533628984893,33969
2837.27201473728,33970
2540.160353976484,33971
8230.503024120953,33972
4147.402722583747,33973
7331.004763239788,33974
2804.8054997195895,33975
8782.910339538645,33976
2792.2323916368946,33977
5407.233452260061,33978
4858.620039664151,33979
2194.885709780523,33980
2840.188132524244,33981
4039.033847973469,33982
1770.4921452067179,33983
3661.426600621733,33984
3494.8045894794263,33985
2304.521543310324,33986
7591.30228003321,33987
7565.585583603524,33988
2787.4140694441194,33989
8161.568157831588,33990
2822.6346006157337,33991
2225.521576422832,33992
5353.830816358724,33993
6121.834368673491,33994
1174.1865058255544,33995
3186.193434345194,33996
4044.418720652685,33997
2750.445203458571,33998
1751.326863220383,33999
2727.897498474892,34000
2620.603368054256,34001
2306.731657482882,34002
1481.640126941887,34003
2426.9814811016095,34004
6728.881918761092,34005
1847.2941190109782,34006
2697.457218446901,34007
3023.181619179917,34008
2138.9255301147714,34009
1642.0417425670462,34010
3111.114223914225,34011
3365.5618710530744,34012
970.6337644030957,34013
4975.740322415162,34014
2361.8803798222566,34015
6796.4233289607455,34016
8005.27441357621,34017
7318.586362425547,34018
4380.86820275126,34019
2153.481816199522,34020
2004.8709208251037,34021
2801.3816050254886,34022
5826.212385554566,34023
1932.9213007273538,34024
2838.7196119730424,34025
8725.36121060119,34026
3106.304503212507,34027
2164.0306084709837,34028
2163.3889926801194,34029
4154.341360276336,34030
3851.9139264285286,34031
768.8504141487056,34032
6113.51984821179,34033
2957.1236243745184,34034
3398.838518057892,34035
6532.431835287713,34036
5713.821541135743,34037
7311.139434609439,34038
1701.5016582234834,34039
6563.10698513929,34040
4756.108510171835,34041
6038.198835984193,34042
4623.6936119744405,34043
3116.219228629132,34044
3344.676631673827,34045
2886.015631134506,34046
2501.550917259826,34047
1731.6707116933462,34048
1365.9624030504551,34049
1554.532678974414,34050
3880.681045478915,34051
2944.6803207166727,34052
2943.4900468014625,34053
5990.829831216239,34054
2668.0500499077325,34055
3569.3258498689343,34056
2307.1054944115212,34057
3020.576579555246,34058
4362.240801360957,34059
2788.237666572064,34060
1744.706855108988,34061
1437.7841230508086,34062
4190.95844933654,34063
3948.4612066767327,34064
4214.354851427312,34065
2521.4824010355887,34066
5153.459814227772,34067
1705.3205947960798,34068
2212.871531777977,34069
5418.742388852072,34070
3305.3215439915202,34071
4987.996489622776,34072
2393.083459459951,34073
2630.485697737421,34074
7941.7719241855475,34075
3116.2660269087155,34076
3652.781911128164,34077
2973.712677106001,34078
3260.9174545964584,34079
7517.795674078117,34080
4773.873374393635,34081
4187.14466234774,34082
4193.642153134363,34083
1127.228649772711,34084
3111.6749882093277,34085
4769.794620913548,34086
4459.054653537861,34087
6262.7436947278675,34088
3665.8526077627057,34089
3471.732301000225,34090
2104.4584622580323,34091
2305.5286872923816,34092
3026.333169479421,34093
2221.312894587386,34094
3310.391482684292,34095
1995.1272358912568,34096
2543.59290169581,34097
3604.734114501179,34098
4438.096378419961,34099
2341.810260780303,34100
2361.481875013187,34101
5710.21893327121,34102
2331.6491409874907,34103
2438.2409496220307,34104
2989.5550797039277,34105
4368.496333381101,34106
6000.63784691552,34107
2047.5030455130154,34108
4707.46078334792,34109
3740.3994430299435,34110
9128.878853096974,34111
3121.4575297335264,34112
2196.4089721616165,34113
681.7069538459368,34114
3885.99446080306,34115
2212.144428322535,34116
3491.1848867751273,34117
907.0042672384311,34118
7056.771653359173,34119
5661.621977977868,34120
4872.38489557542,34121
4911.977525797442,34122
1540.84915263556,34123
2691.726323507683,34124
2316.5914701013226,34125
3545.9691253904757,34126
3581.621643252395,34127
3810.5326215169875,34128
1526.6074480701857,34129
700.9018336657946,34130
1999.7037774452988,34131
4987.230151532613,34132
3207.403378015366,34133
4122.782287613014,34134
2554.03713690833,34135
2379.407973466123,34136
2609.354822458716,34137
3445.7993951133403,34138
3864.537234963689,34139
2549.27998785314,34140
4443.6472008795645,34141
2661.4947814506204,34142
5658.012844002552,34143
1539.9901422002201,34144
3679.11358049341,34145
6067.909459851231,34146
4966.539360809857,34147
1668.6560882223014,34148
2767.621067842817,34149
1665.0457895391312,34150
1602.169785822314,34151
4776.616232999428,34152
4721.619144474091,34153
1766.2867806805182,34154
3422.283724188739,34155
1376.5198807020795,34156
1599.1935388319976,34157
1250.2968264891197,34158
6239.583634017223,34159
3364.61983168995,34160
5522.980835651768,34161
1709.0893821703808,34162
2103.4285851297827,34163
1242.58722389997,34164
2794.567681655075,34165
2142.799343477872,34166
5471.78437947482,34167
3487.46368031166,34168
2504.604917086187,34169
3011.387330756269,34170
2875.2728397217998,34171
1811.0161468891213,34172
1619.3397416457628,34173
2786.2202817468537,34174
4262.685352052316,34175
3186.404863766331,34176
1481.3008591399744,34177
3591.8862434177063,34178
3674.4203183853247,34179
912.2943467944012,34180
5390.661622370164,34181
1248.8397222983715,34182
1600.4903643802302,34183
729.310112848199,34184
3948.740744329518,34185
3284.787045162252,34186
3124.8820393390743,34187
1371.13511763254,34188
6796.285275091443,34189
2929.7283898107985,34190
2925.5510253541456,34191
3539.6393305908223,34192
3021.531065232733,34193
1830.388364126916,34194
1238.556399589131,34195
2367.662375377062,34196
3398.4805741935793,34197
2843.292045624748,34198
2297.5783478411295,34199
2774.580349166528,34200
1910.1818528515284,34201
7341.935668270732,34202
4775.01141157717,34203
3170.4898148256952,34204
1759.9139135768605,34205
2813.619769984994,34206
6792.467046090376,34207
2809.2173907782517,34208
2052.9749535301767,34209
1697.3325778431488,34210
1620.5728341524548,34211
2815.775667848135,34212
1495.2076886147936,34213
2109.388828502443,34214
937.9061636735921,34215
2543.440516984596,34216
2365.9347903221123,34217
3028.1376178516593,34218
1323.2865307658544,34219
8597.27691659188,34220
2820.0996095306796,34221
639.1092597865395,34222
4646.216351686,34223
2289.172260186681,34224
2400.068412607824,34225
1472.4345105117184,34226
3653.3107396406294,34227
2609.2250102489916,34228
2651.7922562305007,34229
2263.0918495474234,34230
2923.705624284019,34231
2539.458834402617,34232
2055.0272341754353,34233
1827.478237801578,34234
2179.169201246059,34235
958.2347093731742,34236
5356.564799697513,34237
3483.4847873714457,34238
6034.134867610152,34239
3488.437991168761,34240
1910.6485996215022,34241
4494.882144142462,34242
3154.8476570787843,34243
1917.5982084303798,34244
2164.169007519827,34245
3350.585197518977,34246
3632.0543407017944,34247
4235.734783765201,34248
1380.7128724771349,34249
2839.80909409321,34250
1972.6196036533156,34251
2154.1221765905707,34252
1068.4503421161185,34253
5791.541183240185,34254
4669.244346925362,34255
4358.183085949595,34256
5322.416566854978,34257
8013.7318338597315,34258
3289.6924769409316,34259
4327.454351009876,34260
7898.518316795513,34261
2679.788284140348,34262
2167.9863248074507,34263
4595.221159865053,34264
507.975179028575,34265
4640.122472837023,34266
2546.5340337035295,34267
2051.226321257409,34268
3696.06548346512,34269
2332.151233712085,34270
1909.2579014998166,34271
2219.68049143384,34272
5254.618854110797,34273
1657.2914443356894,34274
5523.444877848339,34275
2689.291977991444,34276
705.8441861610631,34277
4371.9489068620305,34278
2246.343542534737,34279
2947.4365893359577,34280
1728.5415966850799,34281
2663.8618887855678,34282
2604.4133916148426,34283
2117.5388619234077,34284
2552.9357776064735,34285
1807.2752286913978,34286
2104.777102824344,34287
2830.209331347134,34288
2563.1440522665766,34289
663.3593865999478,34290
2922.566893476943,34291
2417.8756962674647,34292
2947.8359712209135,34293
2842.364757814156,34294
2974.346093218548,34295
2304.3934247220323,34296
1638.9701908064753,34297
2639.356452901479,34298
1429.6530893695854,34299
2120.48902994651,34300
6635.799740105566,34301
6668.484843390044,34302
1590.9463310391777,34303
1588.2208698421252,34304
3223.4238651526175,34305
2379.023345813145,34306
2984.893269244484,34307
3369.100756738536,34308
3725.4679654202305,34309
1990.1217280707806,34310
2463.7298525228484,34311
5363.039755964258,34312
3748.4028682422313,34313
2483.0640450452165,34314
6216.678290409391,34315
2458.200362388763,34316
1923.941593273075,34317
2923.41688111226,34318
7625.45107689879,34319
6607.470739432166,34320
4410.399658789906,34321
4034.569640349204,34322
3522.4336178500307,34323
1815.018088783602,34324
2872.814761685245,34325
4666.075439016943,34326
2043.5644324836148,34327
1555.0566526990967,34328
3150.269147855498,34329
2870.1455940750816,34330
3679.884878644035,34331
5244.239824106208,34332
3452.8301370043755,34333
1334.9024605928953,34334
1928.1451091644012,34335
1428.635983771814,34336
814.7911923190595,34337
5287.210723342717,34338
4654.170612818419,34339
1809.731936106125,34340
1982.487642047724,34341
1913.168516693378,34342
7629.361464637739,34343
2512.700005681925,34344
1912.6758748384555,34345
2747.1897469232763,34346
4681.978093474278,34347
4401.6026180652825,34348
2765.1149923375515,34349
2767.5951396698933,34350
2601.1764571427866,34351
6890.903533873173,34352
6179.58830869838,34353
4029.365404665402,34354
1588.1349601945851,34355
4646.611138710876,34356
3490.3339160117407,34357
1905.8636670658025,34358
5413.742983925742,34359
4075.8763030018063,34360
5431.5419079910735,34361
1569.6075336166873,34362
1122.6098010453184,34363
3841.0568897241596,34364
1553.7625988054856,34365
1619.8237415708747,34366
2069.6646775519553,34367
1954.2664987441522,34368
4157.41291792897,34369
2099.6331888088844,34370
1215.9630716365957,34371
8160.795588011027,34372
1082.61512278435,34373
5423.972873690544,34374
4423.006137193707,34375
3332.1831815351898,34376
2645.1401221506894,34377
2412.015354465322,34378
1617.0039586152996,34379
5810.950974476893,34380
3681.375913273181,34381
1892.2843987768633,34382
717.928624629239,34383
3164.573292350771,34384
3229.9130613894,34385
6932.958893537294,34386
6734.133825163544,34387
1083.9427748297169,34388
4489.3795134572565,34389
2757.9997844983855,34390
5476.73214404471,34391
1699.999255391737,34392
3227.2108863455314,34393
752.1776952170103,34394
3116.1340318939215,34395
2848.9580167651507,34396
5626.79673311009,34397
433.88066969582724,34398
2728.9831880991237,34399
1123.2130659334603,34400
1196.3684742668602,34401
1722.2267971558415,34402
5778.578188853382,34403
8901.803062897392,34404
4259.738102951546,34405
3230.644879940384,34406
2413.0213497008644,34407
1564.304100981211,34408
3645.0576285597913,34409
3157.565446544504,34410
4912.315197669525,34411
2738.5058114472677,34412
3079.1391807990562,34413
1333.2526081396052,34414
1591.9984754109828,34415
2100.3659310875446,34416
-203.1746842149396,34417
1311.8635959216624,34418
6604.188314261153,34419
1666.522579212117,34420
6722.250254806244,34421
3430.9445212299224,34422
1630.8289463522685,34423
4034.2910220283457,34424
5277.3179890438705,34425
6453.90063836875,34426
2837.5091063660207,34427
2348.6599626326197,34428
3291.963941489791,34429
5667.699025455286,34430
2332.034761294062,34431
3897.6401089442224,34432
1774.4127857825604,34433
1605.3184975745874,34434
2500.4860528834956,34435
1502.4831048532515,34436
3386.2615394573504,34437
5823.8809730570465,34438
1749.5736917197407,34439
2171.065856012123,34440
1794.3284396153201,34441
2652.4688135543756,34442
3897.4845220842417,34443
331.52769948125706,34444
1410.8753503383937,34445
2559.4004904777075,34446
1820.186612984228,34447
1725.3687325256424,34448
2829.357168661797,34449
2500.17418650504,34450
1942.4192873080456,34451
3924.8781202258097,34452
2456.2671373739786,34453
2412.911181948507,34454
5538.589916911713,34455
4710.8512917467015,34456
2762.669055465334,34457
1572.5434890988925,34458
3988.0880307931316,34459
2283.3185543630952,34460
2921.638867898665,34461
4211.067298290573,34462
9094.760241653561,34463
5195.741621819376,34464
5445.320082510651,34465
3277.915892406767,34466
2302.937084264461,34467
2676.5475191883966,34468
6871.064508417467,34469
4105.066013228431,34470
5676.7548452737665,34471
4114.560495764213,34472
11239.067971700306,34473
2258.570748504733,34474
2938.6860811080905,34475
3529.4009511398685,34476
30481.463079284713,34477
11971.506954473722,34478
3234.256152142565,34479
7888.3980252042975,34480
4183.941405365744,34481
2230.93447066295,34482
3412.6541909902544,34483
5302.90940486927,34484
2794.0188792180775,34485
3785.5255427804477,34486
4729.343548465693,34487
2416.102787228676,34488
5347.5236345027715,34489
2685.4889793226494,34490
3082.4083065319674,34491
4996.04327416916,34492
5130.736733972395,34493
3121.779064136943,34494
1885.2043781299644,34495
2033.3785202085905,34496
328.4249466656902,34497
3239.3734631780817,34498
1222.7067799647184,34499
3351.7487675176435,34500
2889.304213947665,34501
4153.4237974850075,34502
1192.4091698382672,34503
2289.615932691676,34504
4846.390926708444,34505
1782.843576922516,34506
957.7196018810041,34507
2530.853159130586,34508
9583.782282812273,34509
1266.4867712967712,34510
2685.848658360468,34511
4358.466950307156,34512
3000.6830905153183,34513
7571.3822513424375,34514
4710.362383091911,34515
2279.147274596258,34516
3200.25199524266,34517
6954.8373557195255,34518
2570.700495631017,34519
5482.510403912539,34520
2507.940291606745,34521
2927.7503305266314,34522
2345.2629381404645,34523
2608.3749828658647,34524
2158.647069210013,34525
2543.609790096788,34526
2511.307170618532,34527
9075.968292248726,34528
4681.3624908954735,34529
3428.282430485425,34530
6204.549486580686,34531
1321.0174580279363,34532
1736.615996479442,34533
5057.850607263581,34534
6724.9260062057165,34535
1812.4206937153342,34536
1560.4861889205158,34537
3402.322337506777,34538
2525.853839052853,34539
2782.808877895733,34540
5991.796103099394,34541
4443.593540493629,34542
5243.921906908352,34543
4562.363493321909,34544
3135.9171432561716,34545
2054.12832999248,34546
2293.0296846215724,34547
6262.27946840095,34548
3917.5030611224856,34549
3089.4520503805225,34550
3037.726834261651,34551
1180.2885644981268,34552
2578.1665240297207,34553
2047.4531596253742,34554
2466.221096845154,34555
2173.70511861228,34556
3379.6140970791025,34557
2864.8753263304166,34558
1857.4322290494529,34559
2296.0704362101997,34560
3392.770971246409,34561
2009.435538126395,34562
2711.721357500905,34563
2606.070811822812,34564
4430.545912993116,34565
4529.108011298058,34566
6291.771495574622,34567
1907.2110520053197,34568
986.015806407099,34569
2962.4461224491843,34570
5317.173467803445,34571
5396.643746168159,34572
1463.8926430058978,34573
2174.467106081358,34574
3020.1133078203857,34575
4337.284583709936,34576
2334.6995502034783,34577
3090.77520779092,34578
5932.68450818569,34579
7476.087372917527,34580
2938.635693467013,34581
1591.0743709709361,34582
1389.9893996383562,34583
5476.096154798488,34584
2524.0194078824748,34585
3706.9579876909656,34586
3537.2820620913963,34587
1813.0720399335983,34588
3148.568010584467,34589
4867.688343160134,34590
3039.0390415487996,34591
2074.9469804120527,34592
2793.2980547620155,34593
3735.3401494519812,34594
3652.150727772765,34595
1212.577356586598,34596
4020.33787197505,34597
2522.6753340466407,34598
3303.7707546863635,34599
4090.0064073194317,34600
2236.6316544330457,34601
4877.691621491927,34602
4818.290534483969,34603
2630.6246030984535,34604
4531.765868911427,34605
2886.203910404829,34606
2974.10957599745,34607
2507.577738021941,34608
2425.0331303626754,34609
2327.6108825340652,34610
506.6967220673928,34611
2674.559772791744,34612
3626.932609997788,34613
1221.5580720995079,34614
3795.1708635101236,34615
1792.9058122635904,34616
2994.799596470149,34617
2175.7595941592726,34618
2029.3850248971953,34619
1108.7230884572768,34620
1298.1057306640625,34621
5093.504844347646,34622
4673.287624412484,34623
1632.285920637611,34624
4614.673451113069,34625
1557.6986389280567,34626
1756.5115899790987,34627
525.5203729893155,34628
4502.564048123443,34629
2240.657937365104,34630
1189.96329571855,34631
1308.3117036050412,34632
2548.518855333919,34633
4157.343879023241,34634
2437.606264006644,34635
2529.6351838050664,34636
2207.274469097146,34637
1068.1808886533497,34638
2113.3031946675183,34639
2077.185914798396,34640
1757.108090187792,34641
1900.156568318568,34642
1367.2455198960056,34643
2413.967379604016,34644
8544.316870180353,34645
7361.413770973595,34646
5921.682600053442,34647
2209.0897787880454,34648
1536.4785596157424,34649
3838.9551483244195,34650
2511.2361008024686,34651
2017.5503533008537,34652
2692.5331264140714,34653
2137.391401570907,34654
740.8896898450748,34655
833.0170299340111,34656
3464.5170346685,34657
2039.9085514191452,34658
3054.7978958033264,34659
1753.816833793491,34660
4277.775073794408,34661
1092.6588067206335,34662
907.4391085258078,34663
1704.9477260904262,34664
3740.162992074622,34665
3797.4311473074504,34666
1640.9084228630154,34667
5146.4458592320625,34668
3942.0190660868934,34669
2637.7483429362946,34670
480.7287171083217,34671
3769.109025850485,34672
3767.5763299710006,34673
8111.192487162046,34674
3946.6270832283594,34675
3203.3009380186945,34676
768.7217257289444,34677
3713.758503411481,34678
5991.343223706057,34679
4126.793695642364,34680
2262.7573630026964,34681
594.7927145840968,34682
1242.1072511352545,34683
1469.1492379656768,34684
2710.104543125797,34685
2596.0650090115923,34686
5307.003369422676,34687
3726.915257899982,34688
7882.665397688997,34689
3794.659511046259,34690
4231.484559483573,34691
2404.722301953975,34692
2081.983189182329,34693
3618.838465033736,34694
1554.73223568346,34695
3562.2644548325443,34696
3624.895087331253,34697
2105.7068187764135,34698
1993.9660829627671,34699
5126.530098055419,34700
2440.047794528957,34701
3020.164708928157,34702
5658.799338552764,34703
40.909833923314636,34704
5381.793429526899,34705
3709.5485301089143,34706
2379.7080117427217,34707
3531.7037543643064,34708
2360.6757623345857,34709
786.1317379811949,34710
2299.158349451386,34711
1541.9469175531055,34712
2989.38538469669,34713
11621.797842409713,34714
1288.2462756743773,34715
2741.19429112168,34716
4390.22021049421,34717
4414.540779822302,34718
3553.530204585366,34719
5360.619332921705,34720
2541.9660169732047,34721
3696.0397455887874,34722
1543.559506742179,34723
1862.3506063145132,34724
2465.209064550708,34725
4704.194696424579,34726
3042.4893399937678,34727
2741.2142383405135,34728
2760.8702325977865,34729
3535.215283647579,34730
2752.36135165775,34731
2893.0982386518403,34732
1286.1032550907582,34733
1614.2414033994125,34734
1821.9528787663355,34735
2095.735978367252,34736
5193.958388101511,34737
2764.1795398898107,34738
6245.507166902642,34739
4284.078712655046,34740
1274.2761375561117,34741
3377.512815991303,34742
5325.19389621239,34743
2925.983197889006,34744
2311.5665269253495,34745
1903.2994183396531,34746
2891.531878382386,34747
3344.9623278054414,34748
1952.983253389534,34749
6095.434780797181,34750
8877.325782406146,34751
4894.283700965085,34752
4589.156896400495,34753
3147.9269503331884,34754
5457.786292550947,34755
3418.230917578056,34756
2357.4959058722798,34757
5766.227966680628,34758
6515.278937131381,34759
1811.703434591685,34760
1103.1016609670362,34761
2623.246364716695,34762
2031.5374448402895,34763
5477.160116203584,34764
3491.6708207193724,34765
1547.1262340270594,34766
4389.835732736452,34767
2839.6293684237967,34768
2151.6471261291263,34769
4028.206926388825,34770
3657.4631969473503,34771
2885.8827148739097,34772
2046.9195055205923,34773
6249.137778719909,34774
4248.063904338984,34775
4048.1463469772675,34776
2956.0029357235453,34777
5586.616226677759,34778
5430.830508585439,34779
3523.9175593781183,34780
3569.624601747988,34781
3196.83404198989,34782
2605.9989375879277,34783
3150.10001385616,34784
2703.5739937878147,34785
3117.4780747634745,34786
1512.592841419529,34787
2919.880269022865,34788
1620.6200664897583,34789
3124.2488573831597,34790
2440.5749140420235,34791
3403.125955783764,34792
1486.2700441241177,34793
6014.762144080243,34794
4991.564473760029,34795
5743.97326953935,34796
814.3422076719603,34797
2036.6621608063704,34798
3276.9949629251587,34799
7394.931848722173,34800
3887.5111688100646,34801
8469.526582617875,34802
1354.7072204961928,34803
4055.5964903544227,34804
1411.5774115301451,34805
2110.8300325190394,34806
394.1890650094065,34807
1623.3446023893857,34808
3923.4650726084055,34809
5615.547826001888,34810
2445.5455643911732,34811
1559.0019478384218,34812
3848.6473703265788,34813
1937.2594485414786,34814
9564.982186716985,34815
5057.277392309861,34816
2621.035566851198,34817
1853.3766349469997,34818
6926.1075228001155,34819
1621.873666267934,34820
2245.2147301112836,34821
4097.399138123448,34822
2424.178644441511,34823
5082.889806994168,34824
1966.222752856837,34825
3970.599218658632,34826
4485.423493240602,34827
3363.1095569254658,34828
2985.647244046684,34829
2371.0142410328267,34830
2714.7862344801774,34831
3395.419408458838,34832
2315.6594589973943,34833
1179.4166707062134,34834
3543.0740291482743,34835
5569.081501082077,34836
3032.75483066227,34837
3279.426493909728,34838
5087.121641760451,34839
3769.0842257802706,34840
2061.7540728313206,34841
3662.9528886557555,34842
3262.228872067822,34843
5837.74484427841,34844
2473.1181089574184,34845
4849.191871293333,34846
2150.882683860733,34847
5915.135257216744,34848
3025.307999539657,34849
3229.95473871469,34850
2573.7771578875722,34851
2541.9518471080582,34852
1411.3308415446684,34853
1090.94303694239,34854
2938.5913849835365,34855
3337.3241662057317,34856
2173.5953393750756,34857
2762.409733348432,34858
1380.2423438592862,34859
1009.86800211478,34860
8577.128644270193,34861
4899.4794171297835,34862
4354.691190910117,34863
5050.129795013355,34864
841.41680686872,34865
1337.047541111507,34866
2542.7373481441746,34867
2778.980617351096,34868
2661.073856741991,34869
6252.716394504478,34870
5105.916950966339,34871
1907.4639498914914,34872
1009.4365465861674,34873
617.1339181655403,34874
3040.506833631484,34875
1532.3879248144267,34876
2295.884400792534,34877
4183.573633443246,34878
3568.635370502895,34879
2647.480563761598,34880
2744.4060804643004,34881
4924.7387582476695,34882
3329.343269828629,34883
2857.4602755410833,34884
3779.1411106273877,34885
2373.9338120063067,34886
1213.1810464384805,34887
2093.92357930027,34888
1088.699516181835,34889
1372.5168182173788,34890
1725.7611072647233,34891
3075.3633582278385,34892
3336.265265529986,34893
2295.6437524348585,34894
3020.878834288582,34895
5840.663076071818,34896
7973.706879682051,34897
656.5592799650349,34898
4847.4423210545565,34899
3204.1230929763046,34900
2492.015795529105,34901
2515.9201660436406,34902
2813.6544109842325,34903
5548.59177490181,34904
2458.717422483532,34905
1607.5169119337422,34906
3296.3739002563184,34907
1973.4048585329303,34908
4130.105001912211,34909
2662.0151366358496,34910
1624.294426854717,34911
4955.835172438541,34912
1794.4070767336739,34913
2452.1719513068538,34914
6444.7102252583845,34915
6858.365286914284,34916
3704.7070732702227,34917
6078.037964286247,34918
3417.341822503513,34919
2074.0154680760897,34920
1664.762840083945,34921
1435.6093682260548,34922
6740.430622285256,34923
1868.9254010169254,34924
2476.250985938318,34925
1488.0901117303126,34926
7631.056034901659,34927
3514.4868226816207,34928
2550.5150694276026,34929
2997.708986536249,34930
4423.512016270319,34931
4579.532674044306,34932
888.494935741933,34933
5639.642097131691,34934
1002.4340504080424,34935
2574.5840947248143,34936
6738.07583858022,34937
2208.005849270219,34938
1651.6236103063882,34939
1397.2660662095827,34940
3011.964185048222,34941
3277.227343503903,34942
6459.383374972325,34943
3466.4572256409638,34944
2630.409727437075,34945
6281.350245699714,34946
2048.9842309650367,34947
3017.5394803555632,34948
7138.440699480607,34949
3055.512017291719,34950
2007.7394239455216,34951
3111.495136625966,34952
8523.391289438718,34953
1939.0114714702645,34954
2258.7782987592236,34955
2230.7177956327287,34956
2129.749573464299,34957
1990.6143195510526,34958
5767.630353882643,34959
4730.952420568307,34960
5023.71910920914,34961
1775.6310497800675,34962
2627.3544602236802,34963
5996.018073133406,34964
5729.828801040936,34965
3258.600439345326,34966
1524.9550109086617,34967
3588.793210359516,34968
1528.3017394459719,34969
3127.1962573630153,34970
1930.0967452338314,34971
7959.064071414298,34972
1541.2726411257104,34973
3606.758910893808,34974
1201.009540382465,34975
974.7763218407345,34976
1228.361820078296,34977
9535.609072555679,34978
8692.76654246027,34979
3085.9958164950795,34980
3605.4360382978093,34981
1776.392048845131,34982
8444.787857108542,34983
1743.620256593769,34984
5847.570597451708,34985
3672.632666965308,34986
4224.449165168512,34987
1419.1260965282843,34988
1165.2402504973736,34989
3700.50409566505,34990
2048.2422688389424,34991
2829.7421225849475,34992
2622.410730214134,34993
3023.8787864157352,34994
1871.480893888471,34995
2323.8862521017095,34996
3441.7466058559285,34997
2811.0374858720834,34998
5338.735476327449,34999
1085.0369444213304,35000
2647.3882010197613,35001
6718.411643917156,35002
7610.5141095258805,35003
5987.199896655927,35004
2899.2376933300393,35005
2501.3184034983765,35006
6355.744386267804,35007
5176.888796586232,35008
3106.099723304207,35009
4926.282067342454,35010
1578.486354960829,35011
2502.77244557453,35012
3091.493868579506,35013
3694.058500231404,35014
4135.025959889071,35015
1596.5820143525484,35016
1519.7928558645524,35017
3086.6048873279756,35018
2645.543697711165,35019
1703.964458246535,35020
3715.795414355911,35021
2342.3862061807504,35022
3195.389774713745,35023
3336.390449755641,35024
1741.3948631724563,35025
4381.850686545132,35026
3313.1045619276338,35027
939.28395274541,35028
5822.67544847771,35029
4229.6660445085745,35030
1459.0127473302623,35031
5375.0616578714935,35032
3381.5035044189476,35033
3323.647034981983,35034
2011.1265865329683,35035
4140.3322457994955,35036
1372.0508063675463,35037
1562.399799134124,35038
4647.315901061808,35039
1190.7371696643434,35040
3972.411216587988,35041
1456.3296674270266,35042
1589.9034347983447,35043
1963.2627801856286,35044
2514.958494194429,35045
1882.549683788754,35046
2637.813668038323,35047
1629.2064608353892,35048
3318.801172377284,35049
5431.631555886563,35050
4280.238998754117,35051
3384.2551323982348,35052
5768.838943525913,35053
1985.0141708459507,35054
3738.6889103991657,35055
1294.981256896549,35056
1753.3352818004169,35057
6319.242602934941,35058
1867.2322118004292,35059
4872.135901517437,35060
1738.3636902207536,35061
2001.8952176878615,35062
3727.059534873888,35063
1784.2650284025037,35064
1866.5169329719424,35065
5319.417120317555,35066
2808.6408230390866,35067
2081.7392270286073,35068
2654.3408810590354,35069
3861.555738891313,35070
6947.234334517764,35071
4715.857289192571,35072
5305.656635566188,35073
6475.5761977118345,35074
3406.6504697738496,35075
3601.779373806618,35076
7541.134207492582,35077
2506.4925126966045,35078
2221.7819664824333,35079
